Product ID;URL to Product Image;URL to Product Details;Language Key;Product Name;Product Description;Brand ID;Is Base Product;Open Access;Publisher Code;ImprintCode;PublisherName;Medium;Publisher ID;DOI
40141;https://covers.springernature.com/journals/jpg_width_153_pixels/40141.jpg;https://link.springer.com/journal/40141;EN;Current Physical Medicine and Rehabilitation Reports;Current Physical Medicine  Rehabilitation Reports;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/40141.2167-4833
40726;https://covers.springernature.com/journals/jpg_width_153_pixels/40726.jpg;https://link.springer.com/journal/40726;EN;Current Pollution Reports;Current Pollution Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
11920;https://covers.springernature.com/journals/jpg_width_153_pixels/11920.jpg;https://link.springer.com/journal/11920;EN;Current Psychiatry Reports;Current Psychiatry Reports;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11920.1535-1645
12144;https://covers.springernature.com/journals/jpg_width_153_pixels/12144.jpg;https://link.springer.com/journal/12144;EN;Current Psychology;Current Psychology;SPR;X;false;SPVU;NPG;Springer US;;SPVU;10.1007/12144.1936-4733
13665;https://covers.springernature.com/journals/jpg_width_153_pixels/13665.jpg;https://link.springer.com/journal/13665;EN;Current Pulmonology Reports;Current Pulmonology Reports;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/13665.2199-2428
40134;https://covers.springernature.com/journals/jpg_width_153_pixels/40134.jpg;https://link.springer.com/journal/40134;EN;Current Radiology Reports;Current Radiology Reports;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/40134.2167-4825
12178;https://covers.springernature.com/journals/jpg_width_153_pixels/12178.jpg;https://link.springer.com/journal/12178;EN;Current Reviews in Musculoskeletal Medicine;Current Reviews  Musculoskeletal Medicine;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/12178.1935-9748
11926;https://covers.springernature.com/journals/jpg_width_153_pixels/11926.jpg;https://link.springer.com/journal/11926;EN;Current Rheumatology Reports;Current Rheumatology Reports;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11926.1534-6307
43154;https://covers.springernature.com/journals/jpg_width_153_pixels/43154.jpg;https://link.springer.com/journal/43154;EN;Current Robotics Reports;Current Robotics Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
11930;https://covers.springernature.com/journals/jpg_width_153_pixels/11930.jpg;https://link.springer.com/journal/11930;EN;Current Sexual Health Reports;Current Sexual Health Reports;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11930.1548-3592
40675;https://covers.springernature.com/journals/jpg_width_153_pixels/40675.jpg;https://link.springer.com/journal/40675;EN;Current Sleep Medicine Reports;Current Sleep Medicine Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
40778;https://covers.springernature.com/journals/jpg_width_153_pixels/40778.jpg;https://link.springer.com/journal/40778;EN;Current Stem Cell Reports;Current Stem Cell Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
40137;https://covers.springernature.com/journals/jpg_width_153_pixels/40137.jpg;https://link.springer.com/journal/40137;EN;Current Surgery Reports;Current Surgery Reports;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/40137.2167-4817
40518;https://covers.springernature.com/journals/jpg_width_153_pixels/40518.jpg;https://link.springer.com/journal/40518;EN;Current Sustainable/Renewable Energy Reports;Current Sustainable/Renewable Energy Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
43152;https://covers.springernature.com/journals/jpg_width_153_pixels/43152.jpg;https://link.springer.com/journal/43152;EN;Current Tissue Microenvironment Reports;Current Tissue Microenvironment Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
40472;https://covers.springernature.com/journals/jpg_width_153_pixels/40472.jpg;https://link.springer.com/journal/40472;EN;Current Transplantation Reports;Current Transplantation Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
40719;https://covers.springernature.com/journals/jpg_width_153_pixels/40719.jpg;https://link.springer.com/journal/40719;EN;Current Trauma Reports;Current Trauma Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
40521;https://covers.springernature.com/journals/jpg_width_153_pixels/40521.jpg;https://link.springer.com/journal/40521;EN;Current Treatment Options in Allergy;Current Treatment Options  Allergy;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
11936;https://covers.springernature.com/journals/jpg_width_153_pixels/11936.jpg;https://link.springer.com/journal/11936;EN;Current Treatment Options in Cardiovascular Medicine;Current Treatment Options  Cardiovascular Medicine;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11936.1534-3189
11938;https://covers.springernature.com/journals/jpg_width_153_pixels/11938.jpg;https://link.springer.com/journal/11938;EN;Current Treatment Options in Gastroenterology;Current Treatment Options  Gastroenterology;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11938.1534-309X
40506;https://covers.springernature.com/journals/jpg_width_153_pixels/40506.jpg;https://link.springer.com/journal/40506;EN;Current Treatment Options in Infectious Diseases;Current Treatment Options  Infectious Diseases;SPR;X;false;SPVU;SPR;Springer US;;SPVU;
11940;https://covers.springernature.com/journals/jpg_width_153_pixels/11940.jpg;https://link.springer.com/journal/11940;EN;Current Treatment Options in Neurology;Current Treatment Options  Neurology;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11940.1534-3138
11864;https://covers.springernature.com/journals/jpg_width_153_pixels/11864.jpg;https://link.springer.com/journal/11864;EN;Current Treatment Options in Oncology;Current Treatment Options  Oncology;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11864.1534-6277
40746;https://covers.springernature.com/journals/jpg_width_153_pixels/40746.jpg;https://link.springer.com/journal/40746;EN;Current Treatment Options in Pediatrics;Current Treatment Options  Pediatrics;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
40501;https://covers.springernature.com/journals/jpg_width_153_pixels/40501.jpg;https://link.springer.com/journal/40501;EN;Current Treatment Options in Psychiatry;Current Treatment Options  Psychiatry;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
40674;https://covers.springernature.com/journals/jpg_width_153_pixels/40674.jpg;https://link.springer.com/journal/40674;EN;Current Treatment Options in Rheumatology;Current Treatment Options  Rheumatology;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
40475;https://covers.springernature.com/journals/jpg_width_153_pixels/40475.jpg;https://link.springer.com/journal/40475;EN;Current Tropical Medicine Reports;Current Tropical Medicine Reports;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
11934;https://covers.springernature.com/journals/jpg_width_153_pixels/11934.jpg;https://link.springer.com/journal/11934;EN;Current Urology Reports;Current Urology Reports;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11934.1534-6285
41297;https://covers.springernature.com/journals/jpg_width_153_pixels/41297.jpg;https://link.springer.com/journal/41297;EN;Curriculum Perspectives;Curriculum Perspectives;SPR;X;false;SPVS;SPR;Springer Nature Singapore;;SPVS;
40547;https://covers.springernature.com/journals/jpg_width_153_pixels/40547.jpg;https://link.springer.com/journal/40547;EN;Customer Needs and Solutions;Customer Needs  Solutions;SPR;X;false;SPVU;SPR;Springer US;;SPVU;
42155;https://covers.springernature.com/journals/jpg_width_153_pixels/42155.jpg;https://link.springer.com/journal/42155;EN;CVIR Endovascular;CVIR Endovascular;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
10559;https://covers.springernature.com/journals/jpg_width_153_pixels/10559.jpg;https://link.springer.com/journal/10559;EN;Cybernetics and Systems Analysis;Cybernetics Systems Analysis;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10559.1573-8337
42400;https://covers.springernature.com/journals/jpg_width_153_pixels/42400.jpg;https://link.springer.com/journal/42400;EN;Cybersecurity;Cybersecurity;SPR;X;true;SPVS;SPR;Springer Nature Singapore;;SPVS;
10616;https://covers.springernature.com/journals/jpg_width_153_pixels/10616.jpg;https://link.springer.com/journal/10616;EN;Cytotechnology;Cytotechnology;SPR;X;false;SPNL;SPR;Springer Netherlands;;SPNL;10.1007/10616.1573-0778
10587;https://covers.springernature.com/journals/jpg_width_153_pixels/10587.jpg;https://link.springer.com/journal/10587;EN;Czechoslovak Mathematical Journal;Czechoslovak Mathematical Journal;SPR;X;false;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/10587.1572-9141
11712;https://covers.springernature.com/journals/jpg_width_153_pixels/11712.jpg;https://link.springer.com/journal/11712;EN;Dao;Dao;SPR;X;false;SPNL;SPR;Springer Netherlands;;SPNL;10.1007/11712.1569-7274
40199;https://covers.springernature.com/journals/jpg_width_153_pixels/40199.jpg;https://link.springer.com/journal/40199;EN;DARU Journal of Pharmaceutical Sciences;DARU Journal  Pharmaceutical Sciences;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
10618;https://covers.springernature.com/journals/jpg_width_153_pixels/10618.jpg;https://link.springer.com/journal/10618;EN;Data Mining and Knowledge Discovery;Data Mining  Knowledge Discovery;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10618.1573-756X
41019;https://covers.springernature.com/journals/jpg_width_153_pixels/41019.jpg;https://link.springer.com/journal/41019;EN;Data Science and Engineering;Data Science  Engineering;SPR;X;true;SPVS;SPR;Springer Nature Singapore;;SPVS;
10645;https://covers.springernature.com/journals/jpg_width_153_pixels/10645.jpg;https://link.springer.com/journal/10645;EN;De Economist;De Economist;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10645.1572-9982
40622;https://covers.springernature.com/journals/jpg_width_153_pixels/40622.jpg;https://link.springer.com/journal/40622;EN;DECISION;DECISION;SPR;X;false;SPID;SPR;Springer India;;SPID;
10203;https://covers.springernature.com/journals/jpg_width_153_pixels/10203.jpg;https://link.springer.com/journal/10203;EN;Decisions in Economics and Finance;Decisions Economics  Finance;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;10.1007/10203.1129-6569
13555;https://covers.springernature.com/journals/jpg_width_153_pixels/13555.jpg;https://link.springer.com/journal/13555;EN;Dermatology and Therapy;Dermatology Therapy;SPR;X;true;SHC;ADIS;Springer Healthcare;;SHC;10.1007/13555.2190-9172
10617;https://covers.springernature.com/journals/jpg_width_153_pixels/10617.jpg;https://link.springer.com/journal/10617;EN;Design Automation for Embedded Systems;Design Automation  Embedded Systems;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10617.1572-8080
10623;https://covers.springernature.com/journals/jpg_width_153_pixels/10623.jpg;https://link.springer.com/journal/10623;EN;Designs, Codes and Cryptography;Designs Codes  Cryptography;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10623.1573-7586
427;https://covers.springernature.com/journals/jpg_width_153_pixels/427.jpg;https://link.springer.com/journal/427;EN;Development Genes and Evolution;Development Genes  Evolution;SPR;X;false;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/427.1432-041X
13300;https://covers.springernature.com/journals/jpg_width_153_pixels/13300.jpg;https://link.springer.com/journal/13300;EN;Diabetes Therapy;Diabetes Therapy;SPR;X;true;SHC;ADIS;Springer Healthcare;;SHC;10.1007/13300.1869-6961
125;https://covers.springernature.com/journals/jpg_width_153_pixels/125.jpg;https://link.springer.com/journal/125;EN;Diabetologia;Diabetologia;SPR;X;false;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/125.1432-0428
13340;https://covers.springernature.com/journals/jpg_width_153_pixels/13340.jpg;https://link.springer.com/journal/13340;EN;Diabetology International;Diabetology International;SPR;X;false;SPVS;SPR;Springer Nature Singapore;;SPVS;10.1007/13340.2190-1686
10624;https://covers.springernature.com/journals/jpg_width_153_pixels/10624.jpg;https://link.springer.com/journal/10624;EN;Dialectical Anthropology;Dialectical Anthropology;SPR;X;false;SPNL;SPR;Springer Netherlands;;SPNL;10.1007/10624.1573-0786
12591;https://covers.springernature.com/journals/jpg_width_153_pixels/12591.jpg;https://link.springer.com/journal/12591;EN;Differential Equations and Dynamical Systems;Differential Equations  Dynamical Systems;SPR;X;false;SPID;SPR;Springer India;;SPID;10.1007/12591.0974-6870
10620;https://covers.springernature.com/journals/jpg_width_153_pixels/10620.jpg;https://link.springer.com/journal/10620;EN;Digestive Diseases and Sciences;Digestive Diseases  Sciences;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10620.1573-2568
44265;https://covers.springernature.com/journals/jpg_width_153_pixels/44265.jpg;https://link.springer.com/journal/44265;EN;Digital Economy and Sustainable Development;Digital Economy  Sustainable Development;SPR;X;true;SPVS;SPR;Springer Nature Singapore;;SPVS;
40751;https://covers.springernature.com/journals/jpg_width_153_pixels/40751.jpg;https://link.springer.com/journal/40751;EN;Digital Experiences in Mathematics Education;Digital Experiences  Mathematics Education;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
42521;https://covers.springernature.com/journals/jpg_width_153_pixels/42521.jpg;https://link.springer.com/journal/42521;EN;Digital Finance;Digital Finance;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
44206;https://covers.springernature.com/journals/jpg_width_153_pixels/44206.jpg;https://link.springer.com/journal/44206;EN;Digital Society;Digital Society;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
42984;https://covers.springernature.com/journals/jpg_width_153_pixels/42984.jpg;https://link.springer.com/journal/42984;EN;Digital War;Digital War;SPR;X;false;SPCH;PM;Springer International Publishing;;SPCH;
43031;https://covers.springernature.com/journals/jpg_width_153_pixels/43031.jpg;https://link.springer.com/journal/43031;EN;Disciplinary and Interdisciplinary Science Education Research;Disciplinary Interdisciplinary Science Education Research;SPR;X;true;SPVS;SPR;Springer Nature Singapore;;SPVS;
44257;https://covers.springernature.com/journals/jpg_width_153_pixels/44257.jpg;https://link.springer.com/journal/44257;EN;Discover Analytics;Discover Analytics;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44163;https://covers.springernature.com/journals/jpg_width_153_pixels/44163.jpg;https://link.springer.com/journal/44163;EN;Discover Artificial Intelligence;Discover Artificial Intelligence;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
43938;https://covers.springernature.com/journals/jpg_width_153_pixels/43938.jpg;https://link.springer.com/journal/43938;EN;Discover Chemical Engineering;Discover Chemical Engineering;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44248;https://covers.springernature.com/journals/jpg_width_153_pixels/44248.jpg;https://link.springer.com/journal/44248;EN;Discover Data;Discover Data;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44217;https://covers.springernature.com/journals/jpg_width_153_pixels/44217.jpg;https://link.springer.com/journal/44217;EN;Discover Education;Discover Education;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
43937;https://covers.springernature.com/journals/jpg_width_153_pixels/43937.jpg;https://link.springer.com/journal/43937;EN;Discover Energy;Discover Energy;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44274;https://covers.springernature.com/journals/jpg_width_153_pixels/44274.jpg;https://link.springer.com/journal/44274;EN;Discover Environment;Discover Environment;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44203;https://covers.springernature.com/journals/jpg_width_153_pixels/44203.jpg;https://link.springer.com/journal/44203;EN;Discover Epidemics;Discover Epidemics;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44187;https://covers.springernature.com/journals/jpg_width_153_pixels/44187.jpg;https://link.springer.com/journal/44187;EN;Discover Food;Discover Food;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44250;https://covers.springernature.com/journals/jpg_width_153_pixels/44250.jpg;https://link.springer.com/journal/44250;EN;Discover Health Systems;Discover Health Systems;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
43926;https://covers.springernature.com/journals/jpg_width_153_pixels/43926.jpg;https://link.springer.com/journal/43926;EN;Discover Internet of Things;Discover Internet  Things;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
43939;https://covers.springernature.com/journals/jpg_width_153_pixels/43939.jpg;https://link.springer.com/journal/43939;EN;Discover Materials;Discover Materials;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44245;https://covers.springernature.com/journals/jpg_width_153_pixels/44245.jpg;https://link.springer.com/journal/44245;EN;Discover Mechanical Engineering;Discover Mechanical Engineering;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44192;https://covers.springernature.com/journals/jpg_width_153_pixels/44192.jpg;https://link.springer.com/journal/44192;EN;Discover Mental Health;Discover Mental Health;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
12672;https://covers.springernature.com/journals/jpg_width_153_pixels/12672.jpg;https://link.springer.com/journal/12672;EN;Discover Oncology;Discover Oncology;SPR;X;true;SPVU;SPR;Springer US;;SPVU;10.1007/12672.1868-8500
44202;https://covers.springernature.com/journals/jpg_width_153_pixels/44202.jpg;https://link.springer.com/journal/44202;EN;Discover Psychology;Discover Psychology;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
44155;https://covers.springernature.com/journals/jpg_width_153_pixels/44155.jpg;https://link.springer.com/journal/44155;EN;Discover Social Science and Health;Discover Social Science  Health;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
43621;https://covers.springernature.com/journals/jpg_width_153_pixels/43621.jpg;https://link.springer.com/journal/43621;EN;Discover Sustainability;Discover Sustainability;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
43832;https://covers.springernature.com/journals/jpg_width_153_pixels/43832.jpg;https://link.springer.com/journal/43832;EN;Discover Water;Discover Water;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
454;https://covers.springernature.com/journals/jpg_width_153_pixels/454.jpg;https://link.springer.com/journal/454;EN;Discrete & Computational Geometry;Discrete Computational Geometry;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/454.1432-0444
10626;https://covers.springernature.com/journals/jpg_width_153_pixels/10626.jpg;https://link.springer.com/journal/10626;EN;Discrete Event Dynamic Systems;Discrete Event Dynamic Systems;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10626.1573-7594
10619;https://covers.springernature.com/journals/jpg_width_153_pixels/10619.jpg;https://link.springer.com/journal/10619;EN;Distributed and Parallel Databases;Distributed Parallel Databases;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10619.1573-7578
446;https://covers.springernature.com/journals/jpg_width_153_pixels/446.jpg;https://link.springer.com/journal/446;EN;Distributed Computing;Distributed Computing;SPR;X;false;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/446.1432-0452
10633;https://covers.springernature.com/journals/jpg_width_153_pixels/10633.jpg;https://link.springer.com/journal/10633;EN;Documenta Ophthalmologica;Documenta Ophthalmologica;SPR;X;false;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/10633.1573-2622
44229;https://covers.springernature.com/journals/jpg_width_153_pixels/44229.jpg;https://link.springer.com/journal/44229;EN;Dr. Sulaiman Al Habib Medical Journal;Dr. Sulaiman Al Habib Medical Journal;SPR;X;true;SPNL;SPR;Springer Netherlands;;SPNL;
13346;https://covers.springernature.com/journals/jpg_width_153_pixels/13346.jpg;https://link.springer.com/journal/13346;EN;Drug Delivery and Translational Research;Drug Delivery  Translational Research;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/13346.2190-3948
40264;https://covers.springernature.com/journals/jpg_width_153_pixels/40264.jpg;https://link.springer.com/journal/40264;EN;Drug Safety;Drug Safety;SPR;X;false;SPCH;ADIS;Springer International Publishing;;SPCH;10.1007/40264.1179-1942
40265;https://covers.springernature.com/journals/jpg_width_153_pixels/40265.jpg;https://link.springer.com/journal/40265;EN;Drugs;Drugs;SPR;X;false;SPCH;ADIS;Springer International Publishing;;SPCH;10.1007/40265.1179-1950
40801;https://covers.springernature.com/journals/jpg_width_153_pixels/40801.jpg;https://link.springer.com/journal/40801;EN;Drugs - Real World Outcomes;Drugs Real World Outcomes;SPR;X;true;SPCH;ADIS;Springer International Publishing;;SPCH;
40266;https://covers.springernature.com/journals/jpg_width_153_pixels/40266.jpg;https://link.springer.com/journal/40266;EN;Drugs & Aging;Drugs Aging;SPR;X;false;SPCH;ADIS;Springer International Publishing;;SPCH;10.1007/40266.1179-1969
40267;https://covers.springernature.com/journals/jpg_width_153_pixels/40267.jpg;https://link.springer.com/journal/40267;EN;Drugs & Therapy Perspectives;Drugs Therapy Perspectives;SPR;X;false;SPCH;ADIS;Springer International Publishing;;SPCH;10.1007/40267.1179-1977
40268;https://covers.springernature.com/journals/jpg_width_153_pixels/40268.jpg;https://link.springer.com/journal/40268;EN;Drugs in R&D;Drugs R&D;SPR;X;true;SPCH;ADIS;Springer International Publishing;;SPCH;10.1007/40268.1179-6901
455;https://covers.springernature.com/journals/jpg_width_153_pixels/455.jpg;https://link.springer.com/journal/455;EN;Dysphagia;Dysphagia;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/455.1432-0460
10643;https://covers.springernature.com/journals/jpg_width_153_pixels/10643.jpg;https://link.springer.com/journal/10643;EN;Early Childhood Education Journal;Early Childhood Education Journal;SPR;X;false;SPNL;SPR;Springer Netherlands;;SPNL;10.1007/10643.1573-1707
12145;https://covers.springernature.com/journals/jpg_width_153_pixels/12145.jpg;https://link.springer.com/journal/12145;EN;Earth Science Informatics;Earth Science Informatics;SPR;X;false;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/12145.1865-0481
41748;https://covers.springernature.com/journals/jpg_width_153_pixels/41748.jpg;https://link.springer.com/journal/41748;EN;Earth Systems and Environment;Earth Systems  Environment;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
11038;https://covers.springernature.com/journals/jpg_width_153_pixels/11038.jpg;https://link.springer.com/journal/11038;EN;Earth, Moon, and Planets;Earth Moon,  Planets;SPR;X;false;SPNL;SPR;Springer Netherlands;;SPNL;10.1007/11038.1573-0794
40623;https://covers.springernature.com/journals/jpg_width_153_pixels/40623.jpg;https://link.springer.com/journal/40623;EN;Earth, Planets and Space;Earth Planets  Space;SPR;X;true;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;
11803;https://covers.springernature.com/journals/jpg_width_153_pixels/11803.jpg;https://link.springer.com/journal/11803;EN;Earthquake Engineering and Engineering Vibration;Earthquake Engineering  Engineering Vibration;SPR;X;false;SPVB;CEQA;Springer Berlin Heidelberg;;SPVB;10.1007/11803.1993-503X
12140;https://covers.springernature.com/journals/jpg_width_153_pixels/12140.jpg;https://link.springer.com/journal/12140;EN;East Asia;East Asia;SPR;X;false;SPNL;SPR;Springer Netherlands;;SPNL;10.1007/12140.1874-6284
40519;https://covers.springernature.com/journals/jpg_width_153_pixels/40519.jpg;https://link.springer.com/journal/40519;EN;Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity;Eating Weight Disorders  Studies  Anorexia  Bulimia and Obesity;SPR;X;true;SPCH;SPR;Springer International Publishing;;SPCH;
10393;https://covers.springernature.com/journals/jpg_width_153_pixels/10393.jpg;https://link.springer.com/journal/10393;EN;EcoHealth;EcoHealth;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10393.1612-9210
13717;https://covers.springernature.com/journals/jpg_width_153_pixels/13717.jpg;https://link.springer.com/journal/13717;EN;Ecological Processes;Ecological Processes;SPR;X;true;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/13717.2192-1709
40888;https://covers.springernature.com/journals/jpg_width_153_pixels/40888.jpg;https://link.springer.com/journal/40888;EN;Economia Politica;Economia Politica;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
12231;https://covers.springernature.com/journals/jpg_width_153_pixels/12231.jpg;https://link.springer.com/journal/12231;EN;Economic Botany;Economic Botany;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/12231.1874-9364
10644;https://covers.springernature.com/journals/jpg_width_153_pixels/10644.jpg;https://link.springer.com/journal/10644;EN;Economic Change and Restructuring;Economic Change  Restructuring;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10644.1574-0277
199;https://covers.springernature.com/journals/jpg_width_153_pixels/199.jpg;https://link.springer.com/journal/199;EN;Economic Theory;Economic Theory;SPR;X;false;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/199.1432-0479
40505;https://covers.springernature.com/journals/jpg_width_153_pixels/40505.jpg;https://link.springer.com/journal/40505;EN;Economic Theory Bulletin;Economic Theory Bulletin;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
41885;https://covers.springernature.com/journals/jpg_width_153_pixels/41885.jpg;https://link.springer.com/journal/41885;EN;Economics of Disasters and Climate Change;Economics Disasters  Climate Change;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
10101;https://covers.springernature.com/journals/jpg_width_153_pixels/10101.jpg;https://link.springer.com/journal/10101;EN;Economics of Governance;Economics Governance;SPR;X;false;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;10.1007/10101.1435-8131
10021;https://covers.springernature.com/journals/jpg_width_153_pixels/10021.jpg;https://link.springer.com/journal/10021;EN;Ecosystems;Ecosystems;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10021.1435-0629
10646;https://covers.springernature.com/journals/jpg_width_153_pixels/10646.jpg;https://link.springer.com/journal/10646;EN;Ecotoxicology;Ecotoxicology;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10646.1573-3017
10639;https://covers.springernature.com/journals/jpg_width_153_pixels/10639.jpg;https://link.springer.com/journal/10639;EN;Education and Information Technologies;Education Information Technologies;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10639.1573-7608
43494;https://covers.springernature.com/journals/jpg_width_153_pixels/43494.jpg;https://link.springer.com/journal/43494;EN;Education and Treatment of Children;Education Treatment  Children;SPR;X;false;SPCH;SPR;Springer International Publishing;;SPCH;
11092;https://covers.springernature.com/journals/jpg_width_153_pixels/11092.jpg;https://link.springer.com/journal/11092;EN;Educational Assessment, Evaluation and Accountability;Educational Assessment  Evaluation  Accountability;SPR;X;false;SPNL;SPR;Springer Netherlands;;SPNL;10.1007/11092.1874-8600
10648;https://covers.springernature.com/journals/jpg_width_153_pixels/10648.jpg;https://link.springer.com/journal/10648;EN;Educational Psychology Review;Educational Psychology Review;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/10648.1573-336X
10671;https://covers.springernature.com/journals/jpg_width_153_pixels/10671.jpg;https://link.springer.com/journal/10671;EN;Educational Research for Policy and Practice;Educational Research  Policy  Practice;SPR;X;false;SPVS;SPR;Springer Nature Singapore;;SPVS;10.1007/10671.1573-1723
10649;https://covers.springernature.com/journals/jpg_width_153_pixels/10649.jpg;https://link.springer.com/journal/10649;EN;Educational Studies in Mathematics;Educational Studies  Mathematics;SPR;X;false;SPNL;SPR;Springer Netherlands;;SPNL;10.1007/10649.1573-0816
11423;https://covers.springernature.com/journals/jpg_width_153_pixels/11423.jpg;https://link.springer.com/journal/11423;EN;Educational technology research and development;Educational technology research  development;SPR;X;false;SPVU;SPR;Springer US;;SPVU;10.1007/11423.1556-6501
41938;https://covers.springernature.com/journals/jpg_width_153_pixels/41938.jpg;https://link.springer.com/journal/41938;EN;Egyptian Journal of Biological Pest Control;Egyptian Journal  Biological Pest Control;SPR;X;true;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;
41935;https://covers.springernature.com/journals/jpg_width_153_pixels/41935.jpg;https://link.springer.com/journal/41935;EN;Egyptian Journal of Forensic Sciences;Egyptian Journal  Forensic Sciences;SPR;X;true;SPVB;SPR;Springer Berlin Heidelberg;;SPVB;
